数据组,实验序号,配置ID,精度模式,Batch,算子实现,图优化策略,通过准入且指标完整,未评分原因,可行配置数,评分排名,TOPSIS得分,与本组最高分差值,最小余弦,余弦阈值,权重样本Exp,有效初始L9数量,权重来源,评分范围,用途,原始数据来源,来源CSV_SHA256,数据一致性提示,FPS,FPS_CRITIC权重,FPS_权重样本最小值,FPS_权重样本最大值,FPS_评分最小值,FPS_评分最大值,FPS_同向归一化,平均批延迟_ms,平均批延迟_ms_CRITIC权重,平均批延迟_ms_权重样本最小值,平均批延迟_ms_权重样本最大值,平均批延迟_ms_评分最小值,平均批延迟_ms_评分最大值,平均批延迟_ms_同向归一化,P95批延迟_ms,P95批延迟_ms_CRITIC权重,P95批延迟_ms_权重样本最小值,P95批延迟_ms_权重样本最大值,P95批延迟_ms_评分最小值,P95批延迟_ms_评分最大值,P95批延迟_ms_同向归一化,P99批延迟_ms,P99批延迟_ms_CRITIC权重,P99批延迟_ms_权重样本最小值,P99批延迟_ms_权重样本最大值,P99批延迟_ms_评分最小值,P99批延迟_ms_评分最大值,P99批延迟_ms_同向归一化
81组实验数据2,7,A1-B1-C3-D1,force_fp32,1,high_performance_for_all,standard_l2,是,,81,54,0.404099764654884,0.4996941345200879,1,0.999,"1,14,27,33,43,47,62,66,76",9,本CSV可行初始L9；极差归一化、样本标准差、Pearson相关,本CSV全部可行配置；FPS越高越好，延迟越低越好,按当前CSV汇总值回溯评分；未计算搜索预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据2_实验数据.csv,f8bd4d2c19b7bd27501066ec8508e7677fc706f890baaba3589050ff70de19be,FPS与平均批延迟符合公式；新1000次逐次记录待补，旧序列未用于评分,462.4469161,0.4878201661869865,415.6881989,868.1747815,407.7842624,878.1200196,0.11622049326085136,2.162410355,0.17199566398269484,1.416600665,38.49038785,1.414286954,39.23643327,0.9802199643893948,2.204057419,0.17182469694486022,1.436255545,39.03986387,1.421865908,39.51560688,0.979466665886794,3.482542332,0.16835947288545858,1.498856061,39.23941178,1.498856061,40.81899656,0.9495503768342219
81组实验数据2,13,A1-B2-C2-D1,force_fp32,4,high_performance,standard_l2,是,,81,55,0.36083808447174476,0.5429558147032272,0.999999,0.999,"1,14,27,33,43,47,62,66,76",9,本CSV可行初始L9；极差归一化、样本标准差、Pearson相关,本CSV全部可行配置；FPS越高越好，延迟越低越好,按当前CSV汇总值回溯评分；未计算搜索预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据2_实验数据.csv,f8bd4d2c19b7bd27501066ec8508e7677fc706f890baaba3589050ff70de19be,FPS与平均批延迟符合公式；新1000次逐次记录待补，旧序列未用于评分,461.9351573,0.4878201661869865,415.6881989,868.1747815,407.7842624,878.1200196,0.11513242204328841,8.659223999,0.17199566398269484,1.416600665,38.49038785,1.414286954,39.23643327,0.8084472260122595,8.780395795,0.17182469694486022,1.436255545,39.03986387,1.421865908,39.51560688,0.8068309990239937,8.887659745,0.16835947288545858,1.498856061,39.23941178,1.498856061,40.81899656,0.8120860304609564
81组实验数据2,16,A1-B2-C3-D1,force_fp32,4,high_performance_for_all,standard_l2,是,,81,56,0.360772054651589,0.5430218445233829,0.999999,0.999,"1,14,27,33,43,47,62,66,76",9,本CSV可行初始L9；极差归一化、样本标准差、Pearson相关,本CSV全部可行配置；FPS越高越好，延迟越低越好,按当前CSV汇总值回溯评分；未计算搜索预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据2_实验数据.csv,f8bd4d2c19b7bd27501066ec8508e7677fc706f890baaba3589050ff70de19be,FPS与平均批延迟符合公式；新1000次逐次记录待补，旧序列未用于评分,461.7934608,0.4878201661869865,415.6881989,868.1747815,407.7842624,878.1200196,0.11483115534640027,8.661880991,0.17199566398269484,1.416600665,38.49038785,1.414286954,39.23643327,0.8083769763765619,8.822606414,0.17182469694486022,1.436255545,39.03986387,1.421865908,39.51560688,0.8057229267285732,8.821889433,0.16835947288545858,1.498856061,39.23941178,1.498856061,40.81899656,0.8137587180751238
81组实验数据2,15,A1-B2-C2-D3,force_fp32,4,high_performance,l2_single_stream,是,,81,57,0.3601661772406257,0.5436277219343462,0.999999,0.999,"1,14,27,33,43,47,62,66,76",9,本CSV可行初始L9；极差归一化、样本标准差、Pearson相关,本CSV全部可行配置；FPS越高越好，延迟越低越好,按当前CSV汇总值回溯评分；未计算搜索预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据2_实验数据.csv,f8bd4d2c19b7bd27501066ec8508e7677fc706f890baaba3589050ff70de19be,FPS与平均批延迟符合公式；新1000次逐次记录待补，旧序列未用于评分,461.2728516,0.4878201661869865,415.6881989,868.1747815,407.7842624,878.1200196,0.11372426693311175,8.671657103,0.17199566398269484,1.416600665,38.49038785,1.414286954,39.23643327,0.8081185005111702,8.814060427,0.17182469694486022,1.436255545,39.03986387,1.421865908,39.51560688,0.805947267703808,8.906859772,0.16835947288545858,1.498856061,39.23941178,1.498856061,40.81899656,0.811597730400063
81组实验数据2,11,A1-B2-C1-D2,force_fp32,4,high_precision,l2_with_tiling,是,,81,58,0.35446527387980714,0.5493286252951648,0.999999,0.999,"1,14,27,33,43,47,62,66,76",9,本CSV可行初始L9；极差归一化、样本标准差、Pearson相关,本CSV全部可行配置；FPS越高越好，延迟越低越好,按当前CSV汇总值回溯评分；未计算搜索预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据2_实验数据.csv,f8bd4d2c19b7bd27501066ec8508e7677fc706f890baaba3589050ff70de19be,FPS与平均批延迟符合公式；新1000次逐次记录待补，旧序列未用于评分,463.2934863,0.4878201661869865,415.6881989,868.1747815,407.7842624,878.1200196,0.11802042062559133,8.633836042,0.17199566398269484,1.416600665,38.49038785,1.414286954,39.23643327,0.8091184718159187,8.829425939,0.17182469694486022,1.436255545,39.03986387,1.421865908,39.51560688,0.8055439071619463,11.98352433,0.16835947288545858,1.498856061,39.23941178,1.498856061,40.81899656,0.733351200276951
81组实验数据2,53,A2-B3-C3-D2,allow_fp32_to_fp16,16,high_performance_for_all,l2_with_tiling,是,,81,59,0.3540325062463981,0.5497613929285738,0.999999,0.999,"1,14,27,33,43,47,62,66,76",9,本CSV可行初始L9；极差归一化、样本标准差、Pearson相关,本CSV全部可行配置；FPS越高越好，延迟越低越好,按当前CSV汇总值回溯评分；未计算搜索预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据2_实验数据.csv,f8bd4d2c19b7bd27501066ec8508e7677fc706f890baaba3589050ff70de19be,FPS与平均批延迟符合公式；新1000次逐次记录待补，旧序列未用于评分,580.8323121,0.4878201661869865,415.6881989,868.1747815,407.7842624,878.1200196,0.3679245029767428,27.54667684,0.17199566398269484,1.416600665,38.49038785,1.414286954,39.23643327,0.3090717362344626,27.82684481,0.17182469694486022,1.436255545,39.03986387,1.421865908,39.51560688,0.3068420630725551,27.87379505,0.16835947288545858,1.498856061,39.23941178,1.498856061,40.81899656,0.32922571856855987
81组实验数据2,12,A1-B2-C1-D3,force_fp32,4,high_precision,l2_single_stream,是,,81,60,0.3516724824387107,0.5521214167362611,0.999999,0.999,"1,14,27,33,43,47,62,66,76",9,本CSV可行初始L9；极差归一化、样本标准差、Pearson相关,本CSV全部可行配置；FPS越高越好，延迟越低越好,按当前CSV汇总值回溯评分；未计算搜索预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据2_实验数据.csv,f8bd4d2c19b7bd27501066ec8508e7677fc706f890baaba3589050ff70de19be,FPS与平均批延迟符合公式；新1000次逐次记录待补，旧序列未用于评分,458.1315211,0.4878201661869865,415.6881989,868.1747815,407.7842624,878.1200196,0.10704535627851686,8.731117192,0.17199566398269484,1.416600665,38.49038785,1.414286954,39.23643327,0.8065464033461067,8.822109039,0.17182469694486022,1.436255545,39.03986387,1.421865908,39.51560688,0.805735983335441,11.39398608,0.16835947288545858,1.498856061,39.23941178,1.498856061,40.81899656,0.7483444897850339
81组实验数据2,51,A2-B3-C2-D3,allow_fp32_to_fp16,16,high_performance,l2_single_stream,是,,81,61,0.3502106195798361,0.5535832795951358,0.999999,0.999,"1,14,27,33,43,47,62,66,76",9,本CSV可行初始L9；极差归一化、样本标准差、Pearson相关,本CSV全部可行配置；FPS越高越好，延迟越低越好,按当前CSV汇总值回溯评分；未计算搜索预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据2_实验数据.csv,f8bd4d2c19b7bd27501066ec8508e7677fc706f890baaba3589050ff70de19be,FPS与平均批延迟符合公式；新1000次逐次记录待补，旧序列未用于评分,578.8015801,0.4878201661869865,415.6881989,868.1747815,407.7842624,878.1200196,0.3636068810036883,27.64332467,0.17199566398269484,1.416600665,38.49038785,1.414286954,39.23643327,0.3065164124516049,27.9381569,0.17182469694486022,1.436255545,39.03986387,1.421865908,39.51560688,0.30392000587471213,27.94372974,0.16835947288545858,1.498856061,39.23941178,1.498856061,40.81899656,0.32744712141421395
81组实验数据2,47,A2-B3-C1-D2,allow_fp32_to_fp16,16,high_precision,l2_with_tiling,是,,81,62,0.34890378322054066,0.5548901159544313,0.999999,0.999,"1,14,27,33,43,47,62,66,76",9,本CSV可行初始L9；极差归一化、样本标准差、Pearson相关,本CSV全部可行配置；FPS越高越好，延迟越低越好,按当前CSV汇总值回溯评分；未计算搜索预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据2_实验数据.csv,f8bd4d2c19b7bd27501066ec8508e7677fc706f890baaba3589050ff70de19be,FPS与平均批延迟符合公式；新1000次逐次记录待补，旧序列未用于评分,578.062179,0.4878201661869865,415.6881989,868.1747815,407.7842624,878.1200196,0.36203481022514106,27.67868333,0.17199566398269484,1.416600665,38.49038785,1.414286954,39.23643327,0.30558154588679964,27.95269051,0.17182469694486022,1.436255545,39.03986387,1.421865908,39.51560688,0.30353848361858393,27.95653092,0.16835947288545858,1.498856061,39.23941178,1.498856061,40.81899656,0.32712155848799995
81组实验数据2,50,A2-B3-C2-D2,allow_fp32_to_fp16,16,high_performance,l2_with_tiling,是,,81,63,0.3487943876622421,0.5549995115127297,0.999999,0.999,"1,14,27,33,43,47,62,66,76",9,本CSV可行初始L9；极差归一化、样本标准差、Pearson相关,本CSV全部可行配置；FPS越高越好，延迟越低越好,按当前CSV汇总值回溯评分；未计算搜索预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据2_实验数据.csv,f8bd4d2c19b7bd27501066ec8508e7677fc706f890baaba3589050ff70de19be,FPS与平均批延迟符合公式；新1000次逐次记录待补，旧序列未用于评分,578.539955,0.4878201661869865,415.6881989,868.1747815,407.7842624,878.1200196,0.36305062922823844,27.65582543,0.17199566398269484,1.416600665,38.49038785,1.414286954,39.23643327,0.3061858981572664,28.01438938,0.17182469694486022,1.436255545,39.03986387,1.421865908,39.51560688,0.30191882462931974,28.32140399,0.16835947288545858,1.498856061,39.23941178,1.498856061,40.81899656,0.3178420120426031
81组实验数据2,14,A1-B2-C2-D2,force_fp32,4,high_performance,l2_with_tiling,是,,81,64,0.34835965121726087,0.555434247957711,0.999999,0.999,"1,14,27,33,43,47,62,66,76",9,本CSV可行初始L9；极差归一化、样本标准差、Pearson相关,本CSV全部可行配置；FPS越高越好，延迟越低越好,按当前CSV汇总值回溯评分；未计算搜索预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据2_实验数据.csv,f8bd4d2c19b7bd27501066ec8508e7677fc706f890baaba3589050ff70de19be,FPS与平均批延迟符合公式；新1000次逐次记录待补，旧序列未用于评分,455.3991718,0.4878201661869865,415.6881989,868.1747815,407.7842624,878.1200196,0.10123599720221312,8.783503018,0.17199566398269484,1.416600665,38.49038785,1.414286954,39.23643327,0.80516134641247,8.825018269,0.17182469694486022,1.436255545,39.03986387,1.421865908,39.51560688,0.805659613046628,11.87526989,0.16835947288545858,1.498856061,39.23941178,1.498856061,40.81899656,0.736104355240951
81组实验数据2,10,A1-B2-C1-D1,force_fp32,4,high_precision,standard_l2,是,,81,65,0.34791913441552996,0.555874764759442,0.999999,0.999,"1,14,27,33,43,47,62,66,76",9,本CSV可行初始L9；极差归一化、样本标准差、Pearson相关,本CSV全部可行配置；FPS越高越好，延迟越低越好,按当前CSV汇总值回溯评分；未计算搜索预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据2_实验数据.csv,f8bd4d2c19b7bd27501066ec8508e7677fc706f890baaba3589050ff70de19be,FPS与平均批延迟符合公式；新1000次逐次记录待补，旧序列未用于评分,455.2642643,0.4878201661869865,415.6881989,868.1747815,407.7842624,878.1200196,0.10094916487459438,8.786105815,0.17199566398269484,1.416600665,38.49038785,1.414286954,39.23643327,0.8050925296674272,8.835193525,0.17182469694486022,1.436255545,39.03986387,1.421865908,39.51560688,0.8053925020793046,12.00516848,0.16835947288545858,1.498856061,39.23941178,1.498856061,40.81899656,0.7328007406467126
81组实验数据2,17,A1-B2-C3-D2,force_fp32,4,high_performance_for_all,l2_with_tiling,是,,81,66,0.34651658261850526,0.5572773165564666,0.999999,0.999,"1,14,27,33,43,47,62,66,76",9,本CSV可行初始L9；极差归一化、样本标准差、Pearson相关,本CSV全部可行配置；FPS越高越好，延迟越低越好,按当前CSV汇总值回溯评分；未计算搜索预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据2_实验数据.csv,f8bd4d2c19b7bd27501066ec8508e7677fc706f890baaba3589050ff70de19be,FPS与平均批延迟符合公式；新1000次逐次记录待补，旧序列未用于评分,455.6651721,0.4878201661869865,415.6881989,868.1747815,407.7842624,878.1200196,0.10180155126849033,8.778375537,0.17199566398269484,1.416600665,38.49038785,1.414286954,39.23643327,0.8052969146310782,8.794647419,0.17182469694486022,1.436255545,39.03986387,1.421865908,39.51560688,0.806456879191277,12.78166536,0.16835947288545858,1.498856061,39.23941178,1.498856061,40.81899656,0.7130526708243338
81组实验数据2,52,A2-B3-C3-D1,allow_fp32_to_fp16,16,high_performance_for_all,standard_l2,是,,81,67,0.34635239814524027,0.5574415010297316,0.999999,0.999,"1,14,27,33,43,47,62,66,76",9,本CSV可行初始L9；极差归一化、样本标准差、Pearson相关,本CSV全部可行配置；FPS越高越好，延迟越低越好,按当前CSV汇总值回溯评分；未计算搜索预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据2_实验数据.csv,f8bd4d2c19b7bd27501066ec8508e7677fc706f890baaba3589050ff70de19be,FPS与平均批延迟符合公式；新1000次逐次记录待补，旧序列未用于评分,578.6116091,0.4878201661869865,415.6881989,868.1747815,407.7842624,878.1200196,0.36320297592717243,27.65240059,0.17199566398269484,1.416600665,38.49038785,1.414286954,39.23643327,0.3062764493378204,27.90936957,0.17182469694486022,1.436255545,39.03986387,1.421865908,39.51560688,0.30467570298571933,29.67365362,0.16835947288545858,1.498856061,39.23941178,1.498856061,40.81899656,0.2834512491196072
81组实验数据2,46,A2-B3-C1-D1,allow_fp32_to_fp16,16,high_precision,standard_l2,是,,81,68,0.34494323726211795,0.5588506619128539,0.999999,0.999,"1,14,27,33,43,47,62,66,76",9,本CSV可行初始L9；极差归一化、样本标准差、Pearson相关,本CSV全部可行配置；FPS越高越好，延迟越低越好,按当前CSV汇总值回溯评分；未计算搜索预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据2_实验数据.csv,f8bd4d2c19b7bd27501066ec8508e7677fc706f890baaba3589050ff70de19be,FPS与平均批延迟符合公式；新1000次逐次记录待补，旧序列未用于评分,576.1723412,0.4878201661869865,415.6881989,868.1747815,407.7842624,878.1200196,0.3580167491462842,27.76946906,0.17199566398269484,1.416600665,38.49038785,1.414286954,39.23643327,0.303181213308064,28.04010283,0.17182469694486022,1.436255545,39.03986387,1.421865908,39.51560688,0.301243820039487,28.22589746,0.16835947288545858,1.498856061,39.23941178,1.498856061,40.81899656,0.32027095885683
81组实验数据2,54,A2-B3-C3-D3,allow_fp32_to_fp16,16,high_performance_for_all,l2_single_stream,是,,81,69,0.3444688232358074,0.5593250759391645,0.999999,0.999,"1,14,27,33,43,47,62,66,76",9,本CSV可行初始L9；极差归一化、样本标准差、Pearson相关,本CSV全部可行配置；FPS越高越好，延迟越低越好,按当前CSV汇总值回溯评分；未计算搜索预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据2_实验数据.csv,f8bd4d2c19b7bd27501066ec8508e7677fc706f890baaba3589050ff70de19be,FPS与平均批延迟符合公式；新1000次逐次记录待补，旧序列未用于评分,577.9230936,0.4878201661869865,415.6881989,868.1747815,407.7842624,878.1200196,0.3617390950942567,27.6853446,0.17199566398269484,1.416600665,38.49038785,1.414286954,39.23643327,0.30540542499867374,27.79467978,0.17182469694486022,1.436255545,39.03986387,1.421865908,39.51560688,0.3076864282931734,30.16113546,0.16835947288545858,1.498856061,39.23941178,1.498856061,40.81899656,0.27105348467081536
81组实验数据2,18,A1-B2-C3-D3,force_fp32,4,high_performance_for_all,l2_single_stream,是,,81,70,0.34125700836143336,0.5625368908135385,0.999999,0.999,"1,14,27,33,43,47,62,66,76",9,本CSV可行初始L9；极差归一化、样本标准差、Pearson相关,本CSV全部可行配置；FPS越高越好，延迟越低越好,按当前CSV汇总值回溯评分；未计算搜索预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据2_实验数据.csv,f8bd4d2c19b7bd27501066ec8508e7677fc706f890baaba3589050ff70de19be,FPS与平均批延迟符合公式；新1000次逐次记录待补，旧序列未用于评分,450.2050803,0.4878201661869865,415.6881989,868.1747815,407.7842624,878.1200196,0.09019262782089839,8.884839765,0.17199566398269484,1.416600665,38.49038785,1.414286954,39.23643327,0.8024820498396805,8.889925701,0.17182469694486022,1.436255545,39.03986387,1.421865908,39.51560688,0.8039557259947444,13.11418054,0.16835947288545858,1.498856061,39.23941178,1.498856061,40.81899656,0.7045960586205077
81组实验数据2,48,A2-B3-C1-D3,allow_fp32_to_fp16,16,high_precision,l2_single_stream,是,,81,71,0.3349186544484155,0.5688752447265564,0.999999,0.999,"1,14,27,33,43,47,62,66,76",9,本CSV可行初始L9；极差归一化、样本标准差、Pearson相关,本CSV全部可行配置；FPS越高越好，延迟越低越好,按当前CSV汇总值回溯评分；未计算搜索预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据2_实验数据.csv,f8bd4d2c19b7bd27501066ec8508e7677fc706f890baaba3589050ff70de19be,FPS与平均批延迟符合公式；新1000次逐次记录待补，旧序列未用于评分,571.2824708,0.4878201661869865,415.6881989,868.1747815,407.7842624,878.1200196,0.3476201966300343,28.00716076,0.17199566398269484,1.416600665,38.49038785,1.414286954,39.23643327,0.2968967550434771,28.45743166,0.17182469694486022,1.436255545,39.03986387,1.421865908,39.51560688,0.2902885077138545,28.6162052,0.16835947288545858,1.498856061,39.23941178,1.498856061,40.81899656,0.3103445512945293
81组实验数据2,49,A2-B3-C2-D1,allow_fp32_to_fp16,16,high_performance,standard_l2,是,,81,72,0.33334632861394636,0.5704475705610255,0.999999,0.999,"1,14,27,33,43,47,62,66,76",9,本CSV可行初始L9；极差归一化、样本标准差、Pearson相关,本CSV全部可行配置；FPS越高越好，延迟越低越好,按当前CSV汇总值回溯评分；未计算搜索预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据2_实验数据.csv,f8bd4d2c19b7bd27501066ec8508e7677fc706f890baaba3589050ff70de19be,FPS与平均批延迟符合公式；新1000次逐次记录待补，旧序列未用于评分,569.908895,0.4878201661869865,415.6881989,868.1747815,407.7842624,878.1200196,0.34469978120557837,28.07466271,0.17199566398269484,1.416600665,38.49038785,1.414286954,39.23643327,0.29511203480480985,28.31502614,0.17182469694486022,1.436255545,39.03986387,1.421865908,39.51560688,0.29402679952679756,28.41409207,0.16835947288545858,1.498856061,39.23941178,1.498856061,40.81899656,0.3154847447789636
81组实验数据2,24,A1-B3-C2-D3,force_fp32,16,high_performance,l2_single_stream,是,,81,73,0.02196101711673247,0.8818328820582394,1,0.999,"1,14,27,33,43,47,62,66,76",9,本CSV可行初始L9；极差归一化、样本标准差、Pearson相关,本CSV全部可行配置；FPS越高越好，延迟越低越好,按当前CSV汇总值回溯评分；未计算搜索预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据2_实验数据.csv,f8bd4d2c19b7bd27501066ec8508e7677fc706f890baaba3589050ff70de19be,FPS与平均批延迟符合公式；新1000次逐次记录待补，旧序列未用于评分,415.8297429,0.4878201661869865,415.6881989,868.1747815,407.7842624,878.1200196,0.017105823609704487,38.47728613,0.17199566398269484,1.416600665,38.49038785,1.414286954,39.23643327,0.020071498155006973,38.92575433,0.17182469694486022,1.436255545,39.03986387,1.421865908,39.51560688,0.015484237960077585,38.87970089,0.16835947288545858,1.498856061,39.23941178,1.498856061,40.81899656,0.04932066990069173
81组实验数据2,20,A1-B3-C1-D2,force_fp32,16,high_precision,l2_with_tiling,是,,81,74,0.021680189139065595,0.8821137100359063,1,0.999,"1,14,27,33,43,47,62,66,76",9,本CSV可行初始L9；极差归一化、样本标准差、Pearson相关,本CSV全部可行配置；FPS越高越好，延迟越低越好,按当前CSV汇总值回溯评分；未计算搜索预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据2_实验数据.csv,f8bd4d2c19b7bd27501066ec8508e7677fc706f890baaba3589050ff70de19be,FPS与平均批延迟符合公式；新1000次逐次记录待补，旧序列未用于评分,414.7614382,0.4878201661869865,415.6881989,868.1747815,407.7842624,878.1200196,0.0148344574980573,38.57639242,0.17199566398269484,1.416600665,38.49038785,1.414286954,39.23643327,0.0174511738304175,38.67100973,0.17182469694486022,1.436255545,39.03986387,1.421865908,39.51560688,0.022171546517859797,38.75740522,0.16835947288545858,1.498856061,39.23941178,1.498856061,40.81899656,0.05243092506377056
81组实验数据2,23,A1-B3-C2-D2,force_fp32,16,high_performance,l2_with_tiling,是,,81,75,0.02075248980840125,0.8830414093665706,1,0.999,"1,14,27,33,43,47,62,66,76",9,本CSV可行初始L9；极差归一化、样本标准差、Pearson相关,本CSV全部可行配置；FPS越高越好，延迟越低越好,按当前CSV汇总值回溯评分；未计算搜索预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据2_实验数据.csv,f8bd4d2c19b7bd27501066ec8508e7677fc706f890baaba3589050ff70de19be,FPS与平均批延迟符合公式；新1000次逐次记录待补，旧序列未用于评分,416.0521419,0.4878201661869865,415.6881989,868.1747815,407.7842624,878.1200196,0.017578675177112375,38.45671825,0.17199566398269484,1.416600665,38.49038785,1.414286954,39.23643327,0.020615303359189707,39.0334309,0.17182469694486022,1.436255545,39.03986387,1.421865908,39.51560688,0.012657616912826075,39.17302418,0.16835947288545858,1.498856061,39.23941178,1.498856061,40.81899656,0.04186079599694881
81组实验数据2,19,A1-B3-C1-D1,force_fp32,16,high_precision,standard_l2,是,,81,76,0.02074967971444667,0.8830442194605252,1,0.999,"1,14,27,33,43,47,62,66,76",9,本CSV可行初始L9；极差归一化、样本标准差、Pearson相关,本CSV全部可行配置；FPS越高越好，延迟越低越好,按当前CSV汇总值回溯评分；未计算搜索预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据2_实验数据.csv,f8bd4d2c19b7bd27501066ec8508e7677fc706f890baaba3589050ff70de19be,FPS与平均批延迟符合公式；新1000次逐次记录待补，旧序列未用于评分,416.2597096,0.4878201661869865,415.6881989,868.1747815,407.7842624,878.1200196,0.018019993313831806,38.43754183,0.17199566398269484,1.416600665,38.49038785,1.414286954,39.23643327,0.02112231900657746,39.02225645,0.17182469694486022,1.436255545,39.03986387,1.421865908,39.51560688,0.012950957753469994,39.25264774,0.16835947288545858,1.498856061,39.23941178,1.498856061,40.81899656,0.039835788990627785
81组实验数据2,27,A1-B3-C3-D3,force_fp32,16,high_performance_for_all,l2_single_stream,是,,81,77,0.019890482138306447,0.8839034170366654,1,0.999,"1,14,27,33,43,47,62,66,76",9,本CSV可行初始L9；极差归一化、样本标准差、Pearson相关,本CSV全部可行配置；FPS越高越好，延迟越低越好,按当前CSV汇总值回溯评分；未计算搜索预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据2_实验数据.csv,f8bd4d2c19b7bd27501066ec8508e7677fc706f890baaba3589050ff70de19be,FPS与平均批延迟符合公式；新1000次逐次记录待补，旧序列未用于评分,415.6881989,0.4878201661869865,415.6881989,868.1747815,407.7842624,878.1200196,0.01680488114927441,38.49038785,0.17199566398269484,1.416600665,38.49038785,1.414286954,39.23643327,0.019725094757100048,39.03986387,0.17182469694486022,1.436255545,39.03986387,1.421865908,39.51560688,0.012488744813739516,39.23941178,0.16835947288545858,1.498856061,39.23941178,1.498856061,40.81899656,0.04017240935444211
81组实验数据2,22,A1-B3-C2-D1,force_fp32,16,high_performance,standard_l2,是,,81,78,0.017367473059237568,0.8864264261157343,1,0.999,"1,14,27,33,43,47,62,66,76",9,本CSV可行初始L9；极差归一化、样本标准差、Pearson相关,本CSV全部可行配置；FPS越高越好，延迟越低越好,按当前CSV汇总值回溯评分；未计算搜索预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据2_实验数据.csv,f8bd4d2c19b7bd27501066ec8508e7677fc706f890baaba3589050ff70de19be,FPS与平均批延迟符合公式；新1000次逐次记录待补，旧序列未用于评分,412.9944497,0.4878201661869865,415.6881989,868.1747815,407.7842624,878.1200196,0.011077591316929177,38.74144074,0.17199566398269484,1.416600665,38.49038785,1.414286954,39.23643327,0.013087372828194055,38.98545053,0.17182469694486022,1.436255545,39.03986387,1.421865908,39.51560688,0.013917151124371863,39.02890396,0.16835947288545858,1.498856061,39.23941178,1.498856061,40.81899656,0.04552609876980285
81组实验数据2,25,A1-B3-C3-D1,force_fp32,16,high_performance_for_all,standard_l2,是,,81,79,0.013060318033894396,0.8907335811410775,1,0.999,"1,14,27,33,43,47,62,66,76",9,本CSV可行初始L9；极差归一化、样本标准差、Pearson相关,本CSV全部可行配置；FPS越高越好，延迟越低越好,按当前CSV汇总值回溯评分；未计算搜索预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据2_实验数据.csv,f8bd4d2c19b7bd27501066ec8508e7677fc706f890baaba3589050ff70de19be,FPS与平均批延迟符合公式；新1000次逐次记录待补，旧序列未用于评分,414.1859967,0.4878201661869865,415.6881989,868.1747815,407.7842624,878.1200196,0.013610987899603367,38.6299878,0.17199566398269484,1.416600665,38.49038785,1.414286954,39.23643327,0.016034136850225478,39.07859361,0.17182469694486022,1.436255545,39.03986387,1.421865908,39.51560688,0.011472049183124833,40.81899656,0.16835947288545858,1.498856061,39.23941178,1.498856061,40.81899656,0.0
81组实验数据2,21,A1-B3-C1-D3,force_fp32,16,high_precision,l2_single_stream,是,,81,80,0.012510374899243434,0.8912835242757284,1,0.999,"1,14,27,33,43,47,62,66,76",9,本CSV可行初始L9；极差归一化、样本标准差、Pearson相关,本CSV全部可行配置；FPS越高越好，延迟越低越好,按当前CSV汇总值回溯评分；未计算搜索预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据2_实验数据.csv,f8bd4d2c19b7bd27501066ec8508e7677fc706f890baaba3589050ff70de19be,FPS与平均批延迟符合公式；新1000次逐次记录待补，旧序列未用于评分,412.1641428,0.4878201661869865,415.6881989,868.1747815,407.7842624,878.1200196,0.009312242016372024,38.81948558,0.17199566398269484,1.416600665,38.49038785,1.414286954,39.23643327,0.011023903469582264,39.36285831,0.17182469694486022,1.436255545,39.03986387,1.421865908,39.51560688,0.0040098075458715465,39.61898928,0.16835947288545858,1.498856061,39.23941178,1.498856061,40.81899656,0.030518896035748422
