数据组,实验序号,配置ID,A水平,B水平,C水平,D水平,精度模式,Batch,算子实现,图优化策略,Buffer优化,Tiling优化,单流,输入形状,编译成功,记录检查,FPS,平均批延迟_ms,P95批延迟_ms,P99批延迟_ms,平均余弦,最小余弦,实际测量Batch,验证样本数,随机种子,验证错误,其他错误,ATC命令,数据来源
caffe,71,A3-B2-C3-D2,3,2,3,2,force_fp16,10,high_performance_for_all,l2_with_tiling,l2_optimize,1,否,"data_input:10,3,227,227",是,记录满足检查,1128.387476,8.862204,9.08945,9.41018,0.999985,0.999979,10,10,42,,,"atc --model=/home/AscendWork/auto_tune2.0/squeezenet_v1.1.onnx --input_shape=""data_input:10,3,227,227"" --framework=5 --soc_version=Ascend310B1 --output=results/om_models/model_exp71 --precision_mode=force_fp16 --op_select_implmode=high_performance_for_all --buffer_optimize=l2_optimize --tiling_schedule_optimize=1 --enable_single_stream=false --input_format=NCHW",C:\Users\25726\Desktop\论文\应用科学\实验数据\caffe\results.json
caffe,72,A3-B2-C3-D3,3,2,3,3,force_fp16,10,high_performance_for_all,l2_single_stream,l2_optimize,0,是,"data_input:10,3,227,227",是,记录满足检查,1120.512209,8.92449,9.1636,9.19602,0.999985,0.999979,10,10,42,,,"atc --model=/home/AscendWork/auto_tune2.0/squeezenet_v1.1.onnx --input_shape=""data_input:10,3,227,227"" --framework=5 --soc_version=Ascend310B1 --output=results/om_models/model_exp72 --precision_mode=force_fp16 --op_select_implmode=high_performance_for_all --buffer_optimize=l2_optimize --tiling_schedule_optimize=0 --enable_single_stream=true --input_format=NCHW",C:\Users\25726\Desktop\论文\应用科学\实验数据\caffe\results.json
caffe,73,A3-B3-C1-D1,3,3,1,1,force_fp16,16,high_precision,standard_l2,l2_optimize,0,否,"data_input:16,3,227,227",是,数值验证缺失或失败,1099.218483,14.555796,14.73455,17.0052,,,16,,,"InvalidArgument: [ONNXRuntimeError] : 2 : INVALID_ARGUMENT : Got invalid dimensions for input: data_input for the following indices
 index: 0 Got: 16 Expected: 10
 Please fix either the inputs or the model.",,"atc --model=/home/AscendWork/auto_tune2.0/squeezenet_v1.1.onnx --input_shape=""data_input:16,3,227,227"" --framework=5 --soc_version=Ascend310B1 --output=results/om_models/model_exp73 --precision_mode=force_fp16 --op_select_implmode=high_precision --buffer_optimize=l2_optimize --tiling_schedule_optimize=0 --enable_single_stream=false --input_format=NCHW",C:\Users\25726\Desktop\论文\应用科学\实验数据\caffe\results.json
caffe,74,A3-B3-C1-D2,3,3,1,2,force_fp16,16,high_precision,l2_with_tiling,l2_optimize,1,否,"data_input:16,3,227,227",是,数值验证缺失或失败,1104.508452,14.486082,14.77325,14.90353,,,16,,,"InvalidArgument: [ONNXRuntimeError] : 2 : INVALID_ARGUMENT : Got invalid dimensions for input: data_input for the following indices
 index: 0 Got: 16 Expected: 10
 Please fix either the inputs or the model.",,"atc --model=/home/AscendWork/auto_tune2.0/squeezenet_v1.1.onnx --input_shape=""data_input:16,3,227,227"" --framework=5 --soc_version=Ascend310B1 --output=results/om_models/model_exp74 --precision_mode=force_fp16 --op_select_implmode=high_precision --buffer_optimize=l2_optimize --tiling_schedule_optimize=1 --enable_single_stream=false --input_format=NCHW",C:\Users\25726\Desktop\论文\应用科学\实验数据\caffe\results.json
caffe,75,A3-B3-C1-D3,3,3,1,3,force_fp16,16,high_precision,l2_single_stream,l2_optimize,0,是,"data_input:16,3,227,227",是,数值验证缺失或失败,1106.197826,14.463959,14.72945,14.94715,,,16,,,"InvalidArgument: [ONNXRuntimeError] : 2 : INVALID_ARGUMENT : Got invalid dimensions for input: data_input for the following indices
 index: 0 Got: 16 Expected: 10
 Please fix either the inputs or the model.",,"atc --model=/home/AscendWork/auto_tune2.0/squeezenet_v1.1.onnx --input_shape=""data_input:16,3,227,227"" --framework=5 --soc_version=Ascend310B1 --output=results/om_models/model_exp75 --precision_mode=force_fp16 --op_select_implmode=high_precision --buffer_optimize=l2_optimize --tiling_schedule_optimize=0 --enable_single_stream=true --input_format=NCHW",C:\Users\25726\Desktop\论文\应用科学\实验数据\caffe\results.json
caffe,76,A3-B3-C2-D1,3,3,2,1,force_fp16,16,high_performance,standard_l2,l2_optimize,0,否,"data_input:16,3,227,227",是,数值验证缺失或失败,1098.422274,14.566347,14.7601,17.48261,,,16,,,"InvalidArgument: [ONNXRuntimeError] : 2 : INVALID_ARGUMENT : Got invalid dimensions for input: data_input for the following indices
 index: 0 Got: 16 Expected: 10
 Please fix either the inputs or the model.",,"atc --model=/home/AscendWork/auto_tune2.0/squeezenet_v1.1.onnx --input_shape=""data_input:16,3,227,227"" --framework=5 --soc_version=Ascend310B1 --output=results/om_models/model_exp76 --precision_mode=force_fp16 --op_select_implmode=high_performance --buffer_optimize=l2_optimize --tiling_schedule_optimize=0 --enable_single_stream=false --input_format=NCHW",C:\Users\25726\Desktop\论文\应用科学\实验数据\caffe\results.json
caffe,77,A3-B3-C2-D2,3,3,2,2,force_fp16,16,high_performance,l2_with_tiling,l2_optimize,1,否,"data_input:16,3,227,227",是,数值验证缺失或失败,1102.436619,14.513306,14.79655,15.22793,,,16,,,"InvalidArgument: [ONNXRuntimeError] : 2 : INVALID_ARGUMENT : Got invalid dimensions for input: data_input for the following indices
 index: 0 Got: 16 Expected: 10
 Please fix either the inputs or the model.",,"atc --model=/home/AscendWork/auto_tune2.0/squeezenet_v1.1.onnx --input_shape=""data_input:16,3,227,227"" --framework=5 --soc_version=Ascend310B1 --output=results/om_models/model_exp77 --precision_mode=force_fp16 --op_select_implmode=high_performance --buffer_optimize=l2_optimize --tiling_schedule_optimize=1 --enable_single_stream=false --input_format=NCHW",C:\Users\25726\Desktop\论文\应用科学\实验数据\caffe\results.json
caffe,78,A3-B3-C2-D3,3,3,2,3,force_fp16,16,high_performance,l2_single_stream,l2_optimize,0,是,"data_input:16,3,227,227",是,数值验证缺失或失败,1108.652136,14.431939,14.70975,14.81414,,,16,,,"InvalidArgument: [ONNXRuntimeError] : 2 : INVALID_ARGUMENT : Got invalid dimensions for input: data_input for the following indices
 index: 0 Got: 16 Expected: 10
 Please fix either the inputs or the model.",,"atc --model=/home/AscendWork/auto_tune2.0/squeezenet_v1.1.onnx --input_shape=""data_input:16,3,227,227"" --framework=5 --soc_version=Ascend310B1 --output=results/om_models/model_exp78 --precision_mode=force_fp16 --op_select_implmode=high_performance --buffer_optimize=l2_optimize --tiling_schedule_optimize=0 --enable_single_stream=true --input_format=NCHW",C:\Users\25726\Desktop\论文\应用科学\实验数据\caffe\results.json
caffe,79,A3-B3-C3-D1,3,3,3,1,force_fp16,16,high_performance_for_all,standard_l2,l2_optimize,0,否,"data_input:16,3,227,227",是,数值验证缺失或失败,1088.20426,14.703122,14.77545,20.14001,,,16,,,"InvalidArgument: [ONNXRuntimeError] : 2 : INVALID_ARGUMENT : Got invalid dimensions for input: data_input for the following indices
 index: 0 Got: 16 Expected: 10
 Please fix either the inputs or the model.",,"atc --model=/home/AscendWork/auto_tune2.0/squeezenet_v1.1.onnx --input_shape=""data_input:16,3,227,227"" --framework=5 --soc_version=Ascend310B1 --output=results/om_models/model_exp79 --precision_mode=force_fp16 --op_select_implmode=high_performance_for_all --buffer_optimize=l2_optimize --tiling_schedule_optimize=0 --enable_single_stream=false --input_format=NCHW",C:\Users\25726\Desktop\论文\应用科学\实验数据\caffe\results.json
caffe,80,A3-B3-C3-D2,3,3,3,2,force_fp16,16,high_performance_for_all,l2_with_tiling,l2_optimize,1,否,"data_input:16,3,227,227",是,数值验证缺失或失败,1107.651239,14.44498,14.70655,14.77916,,,16,,,"InvalidArgument: [ONNXRuntimeError] : 2 : INVALID_ARGUMENT : Got invalid dimensions for input: data_input for the following indices
 index: 0 Got: 16 Expected: 10
 Please fix either the inputs or the model.",,"atc --model=/home/AscendWork/auto_tune2.0/squeezenet_v1.1.onnx --input_shape=""data_input:16,3,227,227"" --framework=5 --soc_version=Ascend310B1 --output=results/om_models/model_exp80 --precision_mode=force_fp16 --op_select_implmode=high_performance_for_all --buffer_optimize=l2_optimize --tiling_schedule_optimize=1 --enable_single_stream=false --input_format=NCHW",C:\Users\25726\Desktop\论文\应用科学\实验数据\caffe\results.json
caffe,81,A3-B3-C3-D3,3,3,3,3,force_fp16,16,high_performance_for_all,l2_single_stream,l2_optimize,0,是,"data_input:16,3,227,227",是,数值验证缺失或失败,1099.569979,14.551143,14.7314,16.47711,,,16,,,"InvalidArgument: [ONNXRuntimeError] : 2 : INVALID_ARGUMENT : Got invalid dimensions for input: data_input for the following indices
 index: 0 Got: 16 Expected: 10
 Please fix either the inputs or the model.",,"atc --model=/home/AscendWork/auto_tune2.0/squeezenet_v1.1.onnx --input_shape=""data_input:16,3,227,227"" --framework=5 --soc_version=Ascend310B1 --output=results/om_models/model_exp81 --precision_mode=force_fp16 --op_select_implmode=high_performance_for_all --buffer_optimize=l2_optimize --tiling_schedule_optimize=0 --enable_single_stream=true --input_format=NCHW",C:\Users\25726\Desktop\论文\应用科学\实验数据\caffe\results.json
