数据组,实验序号,配置ID,A水平,B水平,C水平,D水平,精度模式,Batch,算子实现,图优化策略,Buffer优化,Tiling优化,单流,输入形状,编译成功,记录检查,FPS,平均批延迟_ms,P95批延迟_ms,P99批延迟_ms,平均余弦,最小余弦,实际测量Batch,计时次数字段,验证样本数,随机种子,验证错误,其他错误,ATC命令,数据来源,逐样本数值验证记录
81组实验数据3,47,A2-B3-C1-D2,2,3,1,2,allow_fp32_to_fp16,16,high_precision,l2_with_tiling,l2_optimize,1,否,"input:16,3,224,224",是,记录满足检查,579.8472541,27.59347378,27.97879456,27.88015127,0.999999,0.999999,16,1000,10,42,,,"atc --model=/home/AscendWork/auto_tune2.0/resnet18_full.onnx --input_shape=""input:16,3,224,224"" --framework=5 --soc_version=Ascend310B1 --output=results/om_models/model_exp47 --precision_mode=allow_fp32_to_fp16 --op_select_implmode=high_precision --buffer_optimize=l2_optimize --tiling_schedule_optimize=1 --enable_single_stream=false --input_format=NCHW",C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据3\results.json,"[{""sample_id"":0,""cosine_similarity"":0.999999},{""sample_id"":1,""cosine_similarity"":0.999999},{""sample_id"":2,""cosine_similarity"":0.999999},{""sample_id"":3,""cosine_similarity"":0.999999},{""sample_id"":4,""cosine_similarity"":0.999999},{""sample_id"":5,""cosine_similarity"":0.999999},{""sample_id"":6,""cosine_similarity"":0.999999},{""sample_id"":7,""cosine_similarity"":0.999999},{""sample_id"":8,""cosine_similarity"":0.999999},{""sample_id"":9,""cosine_similarity"":0.999999}]"
81组实验数据3,48,A2-B3-C1-D3,2,3,1,3,allow_fp32_to_fp16,16,high_precision,l2_single_stream,l2_optimize,0,是,"input:16,3,224,224",是,记录满足检查,570.1325916,28.06364736,28.43919721,28.59339587,0.999999,0.999999,16,1000,10,42,,,"atc --model=/home/AscendWork/auto_tune2.0/resnet18_full.onnx --input_shape=""input:16,3,224,224"" --framework=5 --soc_version=Ascend310B1 --output=results/om_models/model_exp48 --precision_mode=allow_fp32_to_fp16 --op_select_implmode=high_precision --buffer_optimize=l2_optimize --tiling_schedule_optimize=0 --enable_single_stream=true --input_format=NCHW",C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据3\results.json,"[{""sample_id"":0,""cosine_similarity"":0.999999},{""sample_id"":1,""cosine_similarity"":0.999999},{""sample_id"":2,""cosine_similarity"":0.999999},{""sample_id"":3,""cosine_similarity"":0.999999},{""sample_id"":4,""cosine_similarity"":0.999999},{""sample_id"":5,""cosine_similarity"":0.999999},{""sample_id"":6,""cosine_similarity"":0.999999},{""sample_id"":7,""cosine_similarity"":0.999999},{""sample_id"":8,""cosine_similarity"":0.999999},{""sample_id"":9,""cosine_similarity"":0.999999}]"
81组实验数据3,49,A2-B3-C2-D1,2,3,2,1,allow_fp32_to_fp16,16,high_performance,standard_l2,l2_optimize,0,否,"input:16,3,224,224",是,记录满足检查,571.6319154,27.99003969,28.37672782,28.41903749,0.999999,0.999999,16,1000,10,42,,,"atc --model=/home/AscendWork/auto_tune2.0/resnet18_full.onnx --input_shape=""input:16,3,224,224"" --framework=5 --soc_version=Ascend310B1 --output=results/om_models/model_exp49 --precision_mode=allow_fp32_to_fp16 --op_select_implmode=high_performance --buffer_optimize=l2_optimize --tiling_schedule_optimize=0 --enable_single_stream=false --input_format=NCHW",C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据3\results.json,"[{""sample_id"":0,""cosine_similarity"":0.999999},{""sample_id"":1,""cosine_similarity"":0.999999},{""sample_id"":2,""cosine_similarity"":0.999999},{""sample_id"":3,""cosine_similarity"":0.999999},{""sample_id"":4,""cosine_similarity"":0.999999},{""sample_id"":5,""cosine_similarity"":0.999999},{""sample_id"":6,""cosine_similarity"":0.999999},{""sample_id"":7,""cosine_similarity"":0.999999},{""sample_id"":8,""cosine_similarity"":0.999999},{""sample_id"":9,""cosine_similarity"":0.999999}]"
81组实验数据3,50,A2-B3-C2-D2,2,3,2,2,allow_fp32_to_fp16,16,high_performance,l2_with_tiling,l2_optimize,1,否,"input:16,3,224,224",是,记录满足检查,579.8148005,27.59501825,28.03858737,28.20192597,0.999999,0.999999,16,1000,10,42,,,"atc --model=/home/AscendWork/auto_tune2.0/resnet18_full.onnx --input_shape=""input:16,3,224,224"" --framework=5 --soc_version=Ascend310B1 --output=results/om_models/model_exp50 --precision_mode=allow_fp32_to_fp16 --op_select_implmode=high_performance --buffer_optimize=l2_optimize --tiling_schedule_optimize=1 --enable_single_stream=false --input_format=NCHW",C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据3\results.json,"[{""sample_id"":0,""cosine_similarity"":0.999999},{""sample_id"":1,""cosine_similarity"":0.999999},{""sample_id"":2,""cosine_similarity"":0.999999},{""sample_id"":3,""cosine_similarity"":0.999999},{""sample_id"":4,""cosine_similarity"":0.999999},{""sample_id"":5,""cosine_similarity"":0.999999},{""sample_id"":6,""cosine_similarity"":0.999999},{""sample_id"":7,""cosine_similarity"":0.999999},{""sample_id"":8,""cosine_similarity"":0.999999},{""sample_id"":9,""cosine_similarity"":0.999999}]"
81组实验数据3,51,A2-B3-C2-D3,2,3,2,3,allow_fp32_to_fp16,16,high_performance,l2_single_stream,l2_optimize,0,是,"input:16,3,224,224",是,记录满足检查,580.0001547,27.58619954,27.95424732,27.97867464,0.999999,0.999999,16,1000,10,42,,,"atc --model=/home/AscendWork/auto_tune2.0/resnet18_full.onnx --input_shape=""input:16,3,224,224"" --framework=5 --soc_version=Ascend310B1 --output=results/om_models/model_exp51 --precision_mode=allow_fp32_to_fp16 --op_select_implmode=high_performance --buffer_optimize=l2_optimize --tiling_schedule_optimize=0 --enable_single_stream=true --input_format=NCHW",C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据3\results.json,"[{""sample_id"":0,""cosine_similarity"":0.999999},{""sample_id"":1,""cosine_similarity"":0.999999},{""sample_id"":2,""cosine_similarity"":0.999999},{""sample_id"":3,""cosine_similarity"":0.999999},{""sample_id"":4,""cosine_similarity"":0.999999},{""sample_id"":5,""cosine_similarity"":0.999999},{""sample_id"":6,""cosine_similarity"":0.999999},{""sample_id"":7,""cosine_similarity"":0.999999},{""sample_id"":8,""cosine_similarity"":0.999999},{""sample_id"":9,""cosine_similarity"":0.999999}]"
81组实验数据3,52,A2-B3-C3-D1,2,3,3,1,allow_fp32_to_fp16,16,high_performance_for_all,standard_l2,l2_optimize,0,否,"input:16,3,224,224",是,记录满足检查,576.9757108,27.7308034,27.96580064,29.62241441,0.999999,0.999999,16,1000,10,42,,,"atc --model=/home/AscendWork/auto_tune2.0/resnet18_full.onnx --input_shape=""input:16,3,224,224"" --framework=5 --soc_version=Ascend310B1 --output=results/om_models/model_exp52 --precision_mode=allow_fp32_to_fp16 --op_select_implmode=high_performance_for_all --buffer_optimize=l2_optimize --tiling_schedule_optimize=0 --enable_single_stream=false --input_format=NCHW",C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据3\results.json,"[{""sample_id"":0,""cosine_similarity"":0.999999},{""sample_id"":1,""cosine_similarity"":0.999999},{""sample_id"":2,""cosine_similarity"":0.999999},{""sample_id"":3,""cosine_similarity"":0.999999},{""sample_id"":4,""cosine_similarity"":0.999999},{""sample_id"":5,""cosine_similarity"":0.999999},{""sample_id"":6,""cosine_similarity"":0.999999},{""sample_id"":7,""cosine_similarity"":0.999999},{""sample_id"":8,""cosine_similarity"":0.999999},{""sample_id"":9,""cosine_similarity"":0.999999}]"
81组实验数据3,53,A2-B3-C3-D2,2,3,3,2,allow_fp32_to_fp16,16,high_performance_for_all,l2_with_tiling,l2_optimize,1,否,"input:16,3,224,224",是,记录满足检查,581.7116441,27.50503649,27.79341793,27.95878108,0.999999,0.999999,16,1000,10,42,,,"atc --model=/home/AscendWork/auto_tune2.0/resnet18_full.onnx --input_shape=""input:16,3,224,224"" --framework=5 --soc_version=Ascend310B1 --output=results/om_models/model_exp53 --precision_mode=allow_fp32_to_fp16 --op_select_implmode=high_performance_for_all --buffer_optimize=l2_optimize --tiling_schedule_optimize=1 --enable_single_stream=false --input_format=NCHW",C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据3\results.json,"[{""sample_id"":0,""cosine_similarity"":0.999999},{""sample_id"":1,""cosine_similarity"":0.999999},{""sample_id"":2,""cosine_similarity"":0.999999},{""sample_id"":3,""cosine_similarity"":0.999999},{""sample_id"":4,""cosine_similarity"":0.999999},{""sample_id"":5,""cosine_similarity"":0.999999},{""sample_id"":6,""cosine_similarity"":0.999999},{""sample_id"":7,""cosine_similarity"":0.999999},{""sample_id"":8,""cosine_similarity"":0.999999},{""sample_id"":9,""cosine_similarity"":0.999999}]"
81组实验数据3,54,A2-B3-C3-D3,2,3,3,3,allow_fp32_to_fp16,16,high_performance_for_all,l2_single_stream,l2_optimize,0,是,"input:16,3,224,224",是,记录满足检查,580.2059451,27.57641512,27.72165309,30.06267279,0.999999,0.999999,16,1000,10,42,,,"atc --model=/home/AscendWork/auto_tune2.0/resnet18_full.onnx --input_shape=""input:16,3,224,224"" --framework=5 --soc_version=Ascend310B1 --output=results/om_models/model_exp54 --precision_mode=allow_fp32_to_fp16 --op_select_implmode=high_performance_for_all --buffer_optimize=l2_optimize --tiling_schedule_optimize=0 --enable_single_stream=true --input_format=NCHW",C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据3\results.json,"[{""sample_id"":0,""cosine_similarity"":0.999999},{""sample_id"":1,""cosine_similarity"":0.999999},{""sample_id"":2,""cosine_similarity"":0.999999},{""sample_id"":3,""cosine_similarity"":0.999999},{""sample_id"":4,""cosine_similarity"":0.999999},{""sample_id"":5,""cosine_similarity"":0.999999},{""sample_id"":6,""cosine_similarity"":0.999999},{""sample_id"":7,""cosine_similarity"":0.999999},{""sample_id"":8,""cosine_similarity"":0.999999},{""sample_id"":9,""cosine_similarity"":0.999999}]"
81组实验数据3,55,A3-B1-C1-D1,3,1,1,1,force_fp16,1,high_precision,standard_l2,l2_optimize,0,否,"input:1,3,224,224",是,记录满足检查,702.0607416,1.424378178,1.432777069,1.52945538,0.999999,0.999999,1,1000,10,42,,,"atc --model=/home/AscendWork/auto_tune2.0/resnet18_full.onnx --input_shape=""input:1,3,224,224"" --framework=5 --soc_version=Ascend310B1 --output=results/om_models/model_exp55 --precision_mode=force_fp16 --op_select_implmode=high_precision --buffer_optimize=l2_optimize --tiling_schedule_optimize=0 --enable_single_stream=false --input_format=NCHW",C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据3\results.json,"[{""sample_id"":0,""cosine_similarity"":0.999999},{""sample_id"":1,""cosine_similarity"":0.999999},{""sample_id"":2,""cosine_similarity"":0.999999},{""sample_id"":3,""cosine_similarity"":0.999999},{""sample_id"":4,""cosine_similarity"":0.999999},{""sample_id"":5,""cosine_similarity"":0.999999},{""sample_id"":6,""cosine_similarity"":0.999999},{""sample_id"":7,""cosine_similarity"":0.999999},{""sample_id"":8,""cosine_similarity"":0.999999},{""sample_id"":9,""cosine_similarity"":0.999999}]"
81组实验数据3,56,A3-B1-C1-D2,3,1,1,2,force_fp16,1,high_precision,l2_with_tiling,l2_optimize,1,否,"input:1,3,224,224",是,记录满足检查,693.7610047,1.441418577,1.502314532,1.698541289,0.999999,0.999999,1,1000,10,42,,,"atc --model=/home/AscendWork/auto_tune2.0/resnet18_full.onnx --input_shape=""input:1,3,224,224"" --framework=5 --soc_version=Ascend310B1 --output=results/om_models/model_exp56 --precision_mode=force_fp16 --op_select_implmode=high_precision --buffer_optimize=l2_optimize --tiling_schedule_optimize=1 --enable_single_stream=false --input_format=NCHW",C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据3\results.json,"[{""sample_id"":0,""cosine_similarity"":0.999999},{""sample_id"":1,""cosine_similarity"":0.999999},{""sample_id"":2,""cosine_similarity"":0.999999},{""sample_id"":3,""cosine_similarity"":0.999999},{""sample_id"":4,""cosine_similarity"":0.999999},{""sample_id"":5,""cosine_similarity"":0.999999},{""sample_id"":6,""cosine_similarity"":0.999999},{""sample_id"":7,""cosine_similarity"":0.999999},{""sample_id"":8,""cosine_similarity"":0.999999},{""sample_id"":9,""cosine_similarity"":0.999999}]"
81组实验数据3,57,A3-B1-C1-D3,3,1,1,3,force_fp16,1,high_precision,l2_single_stream,l2_optimize,0,是,"input:1,3,224,224",是,记录满足检查,703.6778113,1.42110492,1.442243872,1.518128376,0.999999,0.999999,1,1000,10,42,,,"atc --model=/home/AscendWork/auto_tune2.0/resnet18_full.onnx --input_shape=""input:1,3,224,224"" --framework=5 --soc_version=Ascend310B1 --output=results/om_models/model_exp57 --precision_mode=force_fp16 --op_select_implmode=high_precision --buffer_optimize=l2_optimize --tiling_schedule_optimize=0 --enable_single_stream=true --input_format=NCHW",C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据3\results.json,"[{""sample_id"":0,""cosine_similarity"":0.999999},{""sample_id"":1,""cosine_similarity"":0.999999},{""sample_id"":2,""cosine_similarity"":0.999999},{""sample_id"":3,""cosine_similarity"":0.999999},{""sample_id"":4,""cosine_similarity"":0.999999},{""sample_id"":5,""cosine_similarity"":0.999999},{""sample_id"":6,""cosine_similarity"":0.999999},{""sample_id"":7,""cosine_similarity"":0.999999},{""sample_id"":8,""cosine_similarity"":0.999999},{""sample_id"":9,""cosine_similarity"":0.999999}]"
81组实验数据3,58,A3-B1-C2-D1,3,1,2,1,force_fp16,1,high_performance,standard_l2,l2_optimize,0,否,"input:1,3,224,224",是,记录满足检查,703.2657293,1.421937624,1.423077358,1.532436676,0.999999,0.999999,1,1000,10,42,,,"atc --model=/home/AscendWork/auto_tune2.0/resnet18_full.onnx --input_shape=""input:1,3,224,224"" --framework=5 --soc_version=Ascend310B1 --output=results/om_models/model_exp58 --precision_mode=force_fp16 --op_select_implmode=high_performance --buffer_optimize=l2_optimize --tiling_schedule_optimize=0 --enable_single_stream=false --input_format=NCHW",C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据3\results.json,"[{""sample_id"":0,""cosine_similarity"":0.999999},{""sample_id"":1,""cosine_similarity"":0.999999},{""sample_id"":2,""cosine_similarity"":0.999999},{""sample_id"":3,""cosine_similarity"":0.999999},{""sample_id"":4,""cosine_similarity"":0.999999},{""sample_id"":5,""cosine_similarity"":0.999999},{""sample_id"":6,""cosine_similarity"":0.999999},{""sample_id"":7,""cosine_similarity"":0.999999},{""sample_id"":8,""cosine_similarity"":0.999999},{""sample_id"":9,""cosine_similarity"":0.999999}]"
81组实验数据3,59,A3-B1-C2-D2,3,1,2,2,force_fp16,1,high_performance,l2_with_tiling,l2_optimize,1,否,"input:1,3,224,224",是,记录满足检查,642.3850637,1.55669871,1.574869253,4.140934731,0.999999,0.999999,1,1000,10,42,,,"atc --model=/home/AscendWork/auto_tune2.0/resnet18_full.onnx --input_shape=""input:1,3,224,224"" --framework=5 --soc_version=Ascend310B1 --output=results/om_models/model_exp59 --precision_mode=force_fp16 --op_select_implmode=high_performance --buffer_optimize=l2_optimize --tiling_schedule_optimize=1 --enable_single_stream=false --input_format=NCHW",C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据3\results.json,"[{""sample_id"":0,""cosine_similarity"":0.999999},{""sample_id"":1,""cosine_similarity"":0.999999},{""sample_id"":2,""cosine_similarity"":0.999999},{""sample_id"":3,""cosine_similarity"":0.999999},{""sample_id"":4,""cosine_similarity"":0.999999},{""sample_id"":5,""cosine_similarity"":0.999999},{""sample_id"":6,""cosine_similarity"":0.999999},{""sample_id"":7,""cosine_similarity"":0.999999},{""sample_id"":8,""cosine_similarity"":0.999999},{""sample_id"":9,""cosine_similarity"":0.999999}]"
81组实验数据3,60,A3-B1-C2-D3,3,1,2,3,force_fp16,1,high_performance,l2_single_stream,l2_optimize,0,是,"input:1,3,224,224",是,记录满足检查,706.6017907,1.415224265,1.422850194,1.507737136,0.999999,0.999999,1,1000,10,42,,,"atc --model=/home/AscendWork/auto_tune2.0/resnet18_full.onnx --input_shape=""input:1,3,224,224"" --framework=5 --soc_version=Ascend310B1 --output=results/om_models/model_exp60 --precision_mode=force_fp16 --op_select_implmode=high_performance --buffer_optimize=l2_optimize --tiling_schedule_optimize=0 --enable_single_stream=true --input_format=NCHW",C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据3\results.json,"[{""sample_id"":0,""cosine_similarity"":0.999999},{""sample_id"":1,""cosine_similarity"":0.999999},{""sample_id"":2,""cosine_similarity"":0.999999},{""sample_id"":3,""cosine_similarity"":0.999999},{""sample_id"":4,""cosine_similarity"":0.999999},{""sample_id"":5,""cosine_similarity"":0.999999},{""sample_id"":6,""cosine_similarity"":0.999999},{""sample_id"":7,""cosine_similarity"":0.999999},{""sample_id"":8,""cosine_similarity"":0.999999},{""sample_id"":9,""cosine_similarity"":0.999999}]"
81组实验数据3,61,A3-B1-C3-D1,3,1,3,1,force_fp16,1,high_performance_for_all,standard_l2,l2_optimize,0,否,"input:1,3,224,224",是,记录满足检查,705.9879362,1.416454799,1.455511149,1.50635912,0.999999,0.999999,1,1000,10,42,,,"atc --model=/home/AscendWork/auto_tune2.0/resnet18_full.onnx --input_shape=""input:1,3,224,224"" --framework=5 --soc_version=Ascend310B1 --output=results/om_models/model_exp61 --precision_mode=force_fp16 --op_select_implmode=high_performance_for_all --buffer_optimize=l2_optimize --tiling_schedule_optimize=0 --enable_single_stream=false --input_format=NCHW",C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据3\results.json,"[{""sample_id"":0,""cosine_similarity"":0.999999},{""sample_id"":1,""cosine_similarity"":0.999999},{""sample_id"":2,""cosine_similarity"":0.999999},{""sample_id"":3,""cosine_similarity"":0.999999},{""sample_id"":4,""cosine_similarity"":0.999999},{""sample_id"":5,""cosine_similarity"":0.999999},{""sample_id"":6,""cosine_similarity"":0.999999},{""sample_id"":7,""cosine_similarity"":0.999999},{""sample_id"":8,""cosine_similarity"":0.999999},{""sample_id"":9,""cosine_similarity"":0.999999}]"
81组实验数据3,62,A3-B1-C3-D2,3,1,3,2,force_fp16,1,high_performance_for_all,l2_with_tiling,l2_optimize,1,否,"input:1,3,224,224",是,记录满足检查,707.5162733,1.413395052,1.4361862,1.503047371,0.999999,0.999999,1,1000,10,42,,,"atc --model=/home/AscendWork/auto_tune2.0/resnet18_full.onnx --input_shape=""input:1,3,224,224"" --framework=5 --soc_version=Ascend310B1 --output=results/om_models/model_exp62 --precision_mode=force_fp16 --op_select_implmode=high_performance_for_all --buffer_optimize=l2_optimize --tiling_schedule_optimize=1 --enable_single_stream=false --input_format=NCHW",C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据3\results.json,"[{""sample_id"":0,""cosine_similarity"":0.999999},{""sample_id"":1,""cosine_similarity"":0.999999},{""sample_id"":2,""cosine_similarity"":0.999999},{""sample_id"":3,""cosine_similarity"":0.999999},{""sample_id"":4,""cosine_similarity"":0.999999},{""sample_id"":5,""cosine_similarity"":0.999999},{""sample_id"":6,""cosine_similarity"":0.999999},{""sample_id"":7,""cosine_similarity"":0.999999},{""sample_id"":8,""cosine_similarity"":0.999999},{""sample_id"":9,""cosine_similarity"":0.999999}]"
81组实验数据3,63,A3-B1-C3-D3,3,1,3,3,force_fp16,1,high_performance_for_all,l2_single_stream,l2_optimize,0,是,"input:1,3,224,224",是,记录满足检查,655.886389,1.524654295,1.530641577,3.958268865,0.999999,0.999999,1,1000,10,42,,,"atc --model=/home/AscendWork/auto_tune2.0/resnet18_full.onnx --input_shape=""input:1,3,224,224"" --framework=5 --soc_version=Ascend310B1 --output=results/om_models/model_exp63 --precision_mode=force_fp16 --op_select_implmode=high_performance_for_all --buffer_optimize=l2_optimize --tiling_schedule_optimize=0 --enable_single_stream=true --input_format=NCHW",C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据3\results.json,"[{""sample_id"":0,""cosine_similarity"":0.999999},{""sample_id"":1,""cosine_similarity"":0.999999},{""sample_id"":2,""cosine_similarity"":0.999999},{""sample_id"":3,""cosine_similarity"":0.999999},{""sample_id"":4,""cosine_similarity"":0.999999},{""sample_id"":5,""cosine_similarity"":0.999999},{""sample_id"":6,""cosine_similarity"":0.999999},{""sample_id"":7,""cosine_similarity"":0.999999},{""sample_id"":8,""cosine_similarity"":0.999999},{""sample_id"":9,""cosine_similarity"":0.999999}]"
81组实验数据3,64,A3-B2-C1-D1,3,2,1,1,force_fp16,4,high_precision,standard_l2,l2_optimize,0,否,"input:4,3,224,224",是,记录满足检查,829.3284201,4.823179699,4.950273124,5.955650604,0.999999,0.999999,4,1000,10,42,,,"atc --model=/home/AscendWork/auto_tune2.0/resnet18_full.onnx --input_shape=""input:4,3,224,224"" --framework=5 --soc_version=Ascend310B1 --output=results/om_models/model_exp64 --precision_mode=force_fp16 --op_select_implmode=high_precision --buffer_optimize=l2_optimize --tiling_schedule_optimize=0 --enable_single_stream=false --input_format=NCHW",C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据3\results.json,"[{""sample_id"":0,""cosine_similarity"":0.999999},{""sample_id"":1,""cosine_similarity"":0.999999},{""sample_id"":2,""cosine_similarity"":0.999999},{""sample_id"":3,""cosine_similarity"":0.999999},{""sample_id"":4,""cosine_similarity"":0.999999},{""sample_id"":5,""cosine_similarity"":0.999999},{""sample_id"":6,""cosine_similarity"":0.999999},{""sample_id"":7,""cosine_similarity"":0.999999},{""sample_id"":8,""cosine_similarity"":0.999999},{""sample_id"":9,""cosine_similarity"":0.999999}]"
81组实验数据3,65,A3-B2-C1-D2,3,2,1,2,force_fp16,4,high_precision,l2_with_tiling,l2_optimize,1,否,"input:4,3,224,224",是,记录满足检查,792.5974693,5.04669792,5.020943684,8.588516726,0.999999,0.999999,4,1000,10,42,,,"atc --model=/home/AscendWork/auto_tune2.0/resnet18_full.onnx --input_shape=""input:4,3,224,224"" --framework=5 --soc_version=Ascend310B1 --output=results/om_models/model_exp65 --precision_mode=force_fp16 --op_select_implmode=high_precision --buffer_optimize=l2_optimize --tiling_schedule_optimize=1 --enable_single_stream=false --input_format=NCHW",C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据3\results.json,"[{""sample_id"":0,""cosine_similarity"":0.999999},{""sample_id"":1,""cosine_similarity"":0.999999},{""sample_id"":2,""cosine_similarity"":0.999999},{""sample_id"":3,""cosine_similarity"":0.999999},{""sample_id"":4,""cosine_similarity"":0.999999},{""sample_id"":5,""cosine_similarity"":0.999999},{""sample_id"":6,""cosine_similarity"":0.999999},{""sample_id"":7,""cosine_similarity"":0.999999},{""sample_id"":8,""cosine_similarity"":0.999999},{""sample_id"":9,""cosine_similarity"":0.999999}]"
81组实验数据3,66,A3-B2-C1-D3,3,2,1,3,force_fp16,4,high_precision,l2_single_stream,l2_optimize,0,是,"input:4,3,224,224",是,记录满足检查,785.0066917,5.095497965,5.109361698,7.837705941,0.999999,0.999999,4,1000,10,42,,,"atc --model=/home/AscendWork/auto_tune2.0/resnet18_full.onnx --input_shape=""input:4,3,224,224"" --framework=5 --soc_version=Ascend310B1 --output=results/om_models/model_exp66 --precision_mode=force_fp16 --op_select_implmode=high_precision --buffer_optimize=l2_optimize --tiling_schedule_optimize=0 --enable_single_stream=true --input_format=NCHW",C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据3\results.json,"[{""sample_id"":0,""cosine_similarity"":0.999999},{""sample_id"":1,""cosine_similarity"":0.999999},{""sample_id"":2,""cosine_similarity"":0.999999},{""sample_id"":3,""cosine_similarity"":0.999999},{""sample_id"":4,""cosine_similarity"":0.999999},{""sample_id"":5,""cosine_similarity"":0.999999},{""sample_id"":6,""cosine_similarity"":0.999999},{""sample_id"":7,""cosine_similarity"":0.999999},{""sample_id"":8,""cosine_similarity"":0.999999},{""sample_id"":9,""cosine_similarity"":0.999999}]"
81组实验数据3,67,A3-B2-C2-D1,3,2,2,1,force_fp16,4,high_performance,standard_l2,l2_optimize,0,否,"input:4,3,224,224",是,记录满足检查,829.9200453,4.819741399,4.84882526,4.910006757,0.999999,0.999999,4,1000,10,42,,,"atc --model=/home/AscendWork/auto_tune2.0/resnet18_full.onnx --input_shape=""input:4,3,224,224"" --framework=5 --soc_version=Ascend310B1 --output=results/om_models/model_exp67 --precision_mode=force_fp16 --op_select_implmode=high_performance --buffer_optimize=l2_optimize --tiling_schedule_optimize=0 --enable_single_stream=false --input_format=NCHW",C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据3\results.json,"[{""sample_id"":0,""cosine_similarity"":0.999999},{""sample_id"":1,""cosine_similarity"":0.999999},{""sample_id"":2,""cosine_similarity"":0.999999},{""sample_id"":3,""cosine_similarity"":0.999999},{""sample_id"":4,""cosine_similarity"":0.999999},{""sample_id"":5,""cosine_similarity"":0.999999},{""sample_id"":6,""cosine_similarity"":0.999999},{""sample_id"":7,""cosine_similarity"":0.999999},{""sample_id"":8,""cosine_similarity"":0.999999},{""sample_id"":9,""cosine_similarity"":0.999999}]"
81组实验数据3,68,A3-B2-C2-D2,3,2,2,2,force_fp16,4,high_performance,l2_with_tiling,l2_optimize,1,否,"input:4,3,224,224",是,记录满足检查,829.3744641,4.822911933,4.856147287,4.907588302,0.999999,0.999999,4,1000,10,42,,,"atc --model=/home/AscendWork/auto_tune2.0/resnet18_full.onnx --input_shape=""input:4,3,224,224"" --framework=5 --soc_version=Ascend310B1 --output=results/om_models/model_exp68 --precision_mode=force_fp16 --op_select_implmode=high_performance --buffer_optimize=l2_optimize --tiling_schedule_optimize=1 --enable_single_stream=false --input_format=NCHW",C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据3\results.json,"[{""sample_id"":0,""cosine_similarity"":0.999999},{""sample_id"":1,""cosine_similarity"":0.999999},{""sample_id"":2,""cosine_similarity"":0.999999},{""sample_id"":3,""cosine_similarity"":0.999999},{""sample_id"":4,""cosine_similarity"":0.999999},{""sample_id"":5,""cosine_similarity"":0.999999},{""sample_id"":6,""cosine_similarity"":0.999999},{""sample_id"":7,""cosine_similarity"":0.999999},{""sample_id"":8,""cosine_similarity"":0.999999},{""sample_id"":9,""cosine_similarity"":0.999999}]"
81组实验数据3,69,A3-B2-C2-D3,3,2,2,3,force_fp16,4,high_performance,l2_single_stream,l2_optimize,0,是,"input:4,3,224,224",是,记录满足检查,825.9313897,4.843017289,4.835540808,4.911847767,0.999999,0.999999,4,1000,10,42,,,"atc --model=/home/AscendWork/auto_tune2.0/resnet18_full.onnx --input_shape=""input:4,3,224,224"" --framework=5 --soc_version=Ascend310B1 --output=results/om_models/model_exp69 --precision_mode=force_fp16 --op_select_implmode=high_performance --buffer_optimize=l2_optimize --tiling_schedule_optimize=0 --enable_single_stream=true --input_format=NCHW",C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据3\results.json,"[{""sample_id"":0,""cosine_similarity"":0.999999},{""sample_id"":1,""cosine_similarity"":0.999999},{""sample_id"":2,""cosine_similarity"":0.999999},{""sample_id"":3,""cosine_similarity"":0.999999},{""sample_id"":4,""cosine_similarity"":0.999999},{""sample_id"":5,""cosine_similarity"":0.999999},{""sample_id"":6,""cosine_similarity"":0.999999},{""sample_id"":7,""cosine_similarity"":0.999999},{""sample_id"":8,""cosine_similarity"":0.999999},{""sample_id"":9,""cosine_similarity"":0.999999}]"
