数据组,实验序号,配置ID,精度模式,Batch,算子实现,图优化策略,通过准入且指标完整,未评分原因,可行配置数,评分排名,TOPSIS得分,与本组最高分差值,最小余弦,余弦阈值,权重样本Exp,有效初始L9数量,权重来源,评分范围,用途,原始数据来源,FPS,FPS_CRITIC权重,FPS_权重样本最小值,FPS_权重样本最大值,FPS_评分最小值,FPS_评分最大值,FPS_同向归一化,平均批延迟_ms,平均批延迟_ms_CRITIC权重,平均批延迟_ms_权重样本最小值,平均批延迟_ms_权重样本最大值,平均批延迟_ms_评分最小值,平均批延迟_ms_评分最大值,平均批延迟_ms_同向归一化,P95批延迟_ms,P95批延迟_ms_CRITIC权重,P95批延迟_ms_权重样本最小值,P95批延迟_ms_权重样本最大值,P95批延迟_ms_评分最小值,P95批延迟_ms_评分最大值,P95批延迟_ms_同向归一化,P99批延迟_ms,P99批延迟_ms_CRITIC权重,P99批延迟_ms_权重样本最小值,P99批延迟_ms_权重样本最大值,P99批延迟_ms_评分最小值,P99批延迟_ms_评分最大值,P99批延迟_ms_同向归一化
81组实验数据论文,14,A1-B2-C2-D2,force_fp32,4,high_performance,l2_with_tiling,是,',81,65,0.3482266462774858,0.5549070395588314,0.999999,0.999,"1,14,27,33,43,47,62,66,76",9,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据论文\evaluation_report.json,455.299337,0.487416194221116,416.29299,868.778925,408.476302,876.660354,0.10000988884602162,8.785429,0.1718906992943509,1.417735,38.434469,1.415673,39.169959,0.8047968381656059,8.8312,0.1718842411463921,1.4383,39.02875,1.42455,39.57835,0.8058738579119249,11.90038,0.1688088653381409,1.50472,39.12853,1.50472,40.87883,0.7359772703433805
81组实验数据论文,52,A2-B3-C3-D1,allow_fp32_to_fp16,16,high_performance_for_all,standard_l2,是,',81,66,0.34699606551328155,0.5561376203230356,0.999999,0.999,"1,14,27,33,43,47,62,66,76",9,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据论文\evaluation_report.json,578.861798,0.487416194221116,416.29299,868.778925,408.476302,876.660354,0.363928449233038,27.640449,0.1718906992943509,1.417735,38.434469,1.415673,39.169959,0.305382811371403,27.9151,0.1718842411463921,1.4383,39.02875,1.42455,39.57835,0.3056903899480524,29.64923,0.1688088653381409,1.50472,39.12853,1.50472,40.87883,0.28520263696119097
81组实验数据论文,54,A2-B3-C3-D3,allow_fp32_to_fp16,16,high_performance_for_all,l2_single_stream,是,',81,67,0.34668268317006434,0.5564510026662528,0.999999,0.999,"1,14,27,33,43,47,62,66,76",9,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据论文\evaluation_report.json,579.069581,0.487416194221116,416.29299,868.778925,408.476302,876.660354,0.36437225546503665,27.630531,0.1718906992943509,1.417735,38.434469,1.415673,39.169959,0.30564551002235885,27.8084,0.1718842411463921,1.4383,39.02875,1.42455,39.57835,0.30848696591165237,30.09878,0.1688088653381409,1.50472,39.12853,1.50472,40.87883,0.2737852360345414
81组实验数据论文,46,A2-B3-C1-D1,allow_fp32_to_fp16,16,high_precision,standard_l2,是,',81,68,0.34634399783675757,0.5567896879995595,0.999999,0.999,"1,14,27,33,43,47,62,66,76",9,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据论文\evaluation_report.json,576.871852,0.487416194221116,416.29299,868.778925,408.476302,876.660354,0.35967809941548373,27.735796,0.1718906992943509,1.417735,38.434469,1.415673,39.169959,0.3028573497589121,28.06875,0.1718842411463921,1.4383,39.02875,1.42455,39.57835,0.30166326814105016,28.1822,0.1688088653381409,1.50472,39.12853,1.50472,40.87883,0.322461383889058
81组实验数据论文,17,A1-B2-C3-D2,force_fp32,4,high_performance_for_all,l2_with_tiling,是,',81,69,0.3460078020491396,0.5571258837871775,0.999999,0.999,"1,14,27,33,43,47,62,66,76",9,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据论文\evaluation_report.json,455.151323,0.487416194221116,416.29299,868.778925,408.476302,876.660354,0.09969374394666483,8.788286,0.1718906992943509,1.417735,38.434469,1.415673,39.169959,0.8047211646381023,8.8001,0.1718842411463921,1.4383,39.02875,1.42455,39.57835,0.8066889798657014,12.8256,0.1688088653381409,1.50472,39.12853,1.50472,40.87883,0.7124790884162208
81组实验数据论文,18,A1-B2-C3-D3,force_fp32,4,high_performance_for_all,l2_single_stream,是,',81,70,0.34153009486988395,0.5616035909664332,0.999999,0.999,"1,14,27,33,43,47,62,66,76",9,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据论文\evaluation_report.json,450.566441,0.487416194221116,416.29299,868.778925,408.476302,876.660354,0.08990083882652206,8.877714,0.1718906992943509,1.417735,38.434469,1.415673,39.169959,0.8023524799277094,8.88725,0.1718842411463921,1.4383,39.02875,1.42455,39.57835,0.8044048037154884,13.12227,0.1688088653381409,1.50472,39.12853,1.50472,40.87883,0.7049444419188142
81组实验数据论文,48,A2-B3-C1-D3,allow_fp32_to_fp16,16,high_precision,l2_single_stream,是,',81,71,0.3325338240645963,0.5705998617717208,0.999999,0.999,"1,14,27,33,43,47,62,66,76",9,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据论文\evaluation_report.json,569.659798,0.487416194221116,416.29299,868.778925,408.476302,876.660354,0.34427378572903644,28.086939,0.1718906992943509,1.417735,38.434469,1.415673,39.169959,0.293556604407775,28.4521,0.1718842411463921,1.4383,39.02875,1.42455,39.57835,0.2916157761481163,28.52065,0.1688088653381409,1.50472,39.12853,1.50472,40.87883,0.31386563404226786
81组实验数据论文,49,A2-B3-C2-D1,allow_fp32_to_fp16,16,high_performance,standard_l2,是,',81,72,0.3321216664796996,0.5710120193566175,0.999999,0.999,"1,14,27,33,43,47,62,66,76",9,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据论文\evaluation_report.json,569.263135,0.487416194221116,416.29299,868.778925,408.476302,876.660354,0.3434265484122045,28.10651,0.1718906992943509,1.417735,38.434469,1.415673,39.169959,0.2930382261764929,28.38865,0.1718842411463921,1.4383,39.02875,1.42455,39.57835,0.29327878219207537,28.46561,0.1688088653381409,1.50472,39.12853,1.50472,40.87883,0.3152635069084736
81组实验数据论文,20,A1-B3-C1-D2,force_fp32,16,high_precision,l2_with_tiling,是,',81,73,0.022236947250408284,0.8808967385859089,1.0,0.999,"1,14,27,33,43,47,62,66,76",9,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据论文\evaluation_report.json,415.973821,0.487416194221116,416.29299,868.778925,408.476302,876.660354,0.016014041845235708,38.463959,0.1718906992943509,1.417735,38.434469,1.415673,39.169959,0.018699863639322856,38.8001,0.1718842411463921,1.4383,39.02875,1.42455,39.57835,0.020397706126257353,38.81828,0.1688088653381409,1.50472,39.12853,1.50472,40.87883,0.05233261145458268
81组实验数据论文,24,A1-B3-C2-D3,force_fp32,16,high_performance,l2_single_stream,是,',81,74,0.02081987013288202,0.8823138157034351,1.0,0.999,"1,14,27,33,43,47,62,66,76",9,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据论文\evaluation_report.json,415.394165,0.487416194221116,416.29299,868.778925,408.476302,876.660354,0.014775947558333344,38.517633,0.1718906992943509,1.417735,38.434469,1.415673,39.169959,0.01727819723567281,38.87775,0.1718842411463921,1.4383,39.02875,1.42455,39.57835,0.018362522212728716,38.9134,0.1688088653381409,1.50472,39.12853,1.50472,40.87883,0.04991681081807309
81组实验数据论文,27,A1-B3-C3-D3,force_fp32,16,high_performance_for_all,l2_single_stream,是,',81,75,0.02070767007091251,0.8824260157654047,1.0,0.999,"1,14,27,33,43,47,62,66,76",9,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据论文\evaluation_report.json,416.29299,0.487416194221116,416.29299,868.778925,408.476302,876.660354,0.01669575878676021,38.434469,0.1718906992943509,1.417735,38.434469,1.415673,39.169959,0.0194809670086199,39.02875,0.1718842411463921,1.4383,39.02875,1.42455,39.57835,0.014404856134906607,39.12853,0.1688088653381409,1.50472,39.12853,1.50472,40.87883,0.044453068272527374
81组实验数据论文,19,A1-B3-C1-D1,force_fp32,16,high_precision,standard_l2,是,',81,76,0.01942379547412502,0.8837098903621922,1.0,0.999,"1,14,27,33,43,47,62,66,76",9,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据论文\evaluation_report.json,415.485303,0.487416194221116,416.29299,868.778925,408.476302,876.660354,0.014970610318866675,38.509184,0.1718906992943509,1.417735,38.434469,1.415673,39.169959,0.01750198639698819,39.0737,0.1718842411463921,1.4383,39.02875,1.42455,39.57835,0.013226729709753582,39.13839,0.1688088653381409,1.50472,39.12853,1.50472,40.87883,0.04420264991386469
81组实验数据论文,23,A1-B3-C2-D2,force_fp32,16,high_performance,l2_with_tiling,是,',81,77,0.019183925553885046,0.8839497602824321,1.0,0.999,"1,14,27,33,43,47,62,66,76",9,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据论文\evaluation_report.json,415.261051,0.487416194221116,416.29299,868.778925,408.476302,876.660354,0.014491627749849184,38.52998,0.1718906992943509,1.417735,38.434469,1.415673,39.169959,0.016951161518456437,39.0722,0.1718842411463921,1.4383,39.02875,1.42455,39.57835,0.013266044273440802,39.12452,0.1688088653381409,1.50472,39.12853,1.50472,40.87883,0.04455491184435667
81组实验数据论文,22,A1-B3-C2-D1,force_fp32,16,high_performance,standard_l2,是,',81,78,0.017690496429902947,0.8854431894064142,1.0,0.999,"1,14,27,33,43,47,62,66,76",9,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据论文\evaluation_report.json,413.589368,0.487416194221116,416.29299,868.778925,408.476302,876.660354,0.010921059737421392,38.685714,0.1718906992943509,1.417735,38.434469,1.415673,39.169959,0.012826225875388064,39.02155,0.1718842411463921,1.4383,39.02875,1.42455,39.57835,0.014593566040604355,39.02857,0.1688088653381409,1.50472,39.12853,1.50472,40.87883,0.0469917923224169
81组实验数据论文,21,A1-B3-C1-D3,force_fp32,16,high_precision,l2_single_stream,是,',81,79,0.01210315115026421,0.891030534686053,1.0,0.999,"1,14,27,33,43,47,62,66,76",9,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据论文\evaluation_report.json,412.244507,0.487416194221116,416.29299,868.778925,408.476302,876.660354,0.008048554802118768,38.811918,0.1718906992943509,1.417735,38.434469,1.415673,39.169959,0.00948345308397569,39.38365,0.1718842411463921,1.4383,39.02875,1.42455,39.57835,0.005103030366568895,39.62232,0.1688088653381409,1.50472,39.12853,1.50472,40.87883,0.0319120863938257
81组实验数据论文,25,A1-B3-C3-D1,force_fp32,16,high_performance_for_all,standard_l2,是,',81,80,0.011738354427767014,0.8913953314085501,1.0,0.999,"1,14,27,33,43,47,62,66,76",9,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据论文\evaluation_report.json,414.15545,0.487416194221116,416.29299,868.778925,408.476302,876.660354,0.012130161152947598,38.632837,0.1718906992943509,1.417735,38.434469,1.415673,39.169959,0.014226782093031631,39.1391,0.1718842411463921,1.4383,39.02875,1.42455,39.57835,0.011512614733001691,40.87883,0.1688088653381409,1.50472,39.12853,1.50472,40.87883,0.0
81组实验数据论文,26,A1-B3-C3-D2,force_fp32,16,high_performance_for_all,l2_with_tiling,是,',81,81,0.008473045827666493,0.8946606400086506,1.0,0.999,"1,14,27,33,43,47,62,66,76",9,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据论文\evaluation_report.json,408.476302,0.487416194221116,416.29299,868.778925,408.476302,876.660354,0.0,39.169959,0.1718906992943509,1.417735,38.434469,1.415673,39.169959,0.0,39.57835,0.1718842411463921,1.4383,39.02875,1.42455,39.57835,0.0,39.74508,0.1688088653381409,1.50472,39.12853,1.50472,40.87883,0.028794301636278274
